"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"03.09.2025 23:21:07 UTC","25410883432","Bestellung","306-7427862-0309133","JC86400","Jaegerndorfer jaegerndorferjc86400 6-Sitzer Sessel Spielzeug Fahrzeug, 11 cm","1","amazon.de","Verkäufer","Stadthagen","","31655","","26,13","0","9,00","0","0","0","0","0","0","-6,37","0","0","0","28,76"
"04.09.2025 13:50:58 UTC","25410883432","Bestellung","306-7234220-4978757","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Hamburg","Hamburg","22177","","57,88","0","9,00","0","0","0","0","0","0","-12,13","0","0","0","54,75"
"04.09.2025 15:29:20 UTC","25410883432","Bestellung","303-0556704-9049962","JAM460598","JAMARA 460598 Fendt Hüpftraktor HoppyDoo - Spielzeug für Kinder, Hüpfspielzeug Baby Indoor/Outdoor, Geschenk für Kids, Gartenspielzeug, Bouncy, Pf","1","amazon.de","Verkäufer","Moorweg","","26427","","21,00","0","9,00","0","0","0","0","0","0","-5,44","0","0","0","24,56"
"04.09.2025 16:27:29 UTC","25410883432","Bestellung","302-1048375-2571565","JC84395","Jaegerndorfer jaegerndorferjc84395 Uni-g Serfaus Fiss Ladis Play Set, 23 cm","1","amazon.de","Verkäufer","Hattersheim Am Main","","65795","","180,03","0","9,00","0","0","0","0","0","0","-34,30","0","0","0","154,73"
"04.09.2025 17:39:08 UTC","25410883432","Bestellung","028-2869283-1273944","RFM5022","RYE FIELD MODEL RFM5022 RYEFIELD Models 5022 1/35 Jagdpanther G2 w/Full Interior KIT","1","amazon.de","Verkäufer","Korschenbroich","","41352","","69,00","0","9,00","0","0","0","0","0","0","-14,16","0","0","0","63,84"
"04.09.2025 18:28:59 UTC","25410883432","Bestellung","302-0746639-7923514","FR55406","FRANZIS 55406 - Mercedes-Benz Unimog Adventskalender grün, Metall Modellbausatz im Maßstab 1:43, inkl. Soundmodul und 52-seitigem Begleitbuch","1","amazon.de","Verkäufer","Waldshut-tiengen","","79761","","49,99","0","9,00","0","0","0","0","0","0","-10,71","0","0","0","48,28"
"04.09.2025 19:39:11 UTC","25410883432","Bestellung","028-9158081-2595557","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Ascha","Bayern","94347","","57,88","0","9,00","0","0","0","0","0","0","-12,15","0","0","0","54,73"
"04.09.2025 20:24:32 UTC","25410883432","Bestellung","302-8679885-3495545","JAM460598","JAMARA 460598 Fendt Hüpftraktor HoppyDoo - Spielzeug für Kinder, Hüpfspielzeug Baby Indoor/Outdoor, Geschenk für Kids, Gartenspielzeug, Bouncy, Pf","1","amazon.de","Verkäufer","Gauting","Bayern","82131","","21,00","0","9,00","0","0","0","0","0","0","-5,46","0","0","0","24,54"
"04.09.2025 20:49:26 UTC","25410883432","Bestellung","028-0762746-9573951","REV05715","Revell RV05715 Modellbausatz Schiff 1:400 - Geschenkset 100 Jahre Titanic im Maßstab 1:400, Level 5, originalgetreue Nachbildung mit vielen Details,","1","amazon.de","Verkäufer","Owingen","","88696","","40,51","0","9,00","0","0","0","0","0","0","-8,98","0","0","0","40,53"
"04.09.2025 20:51:30 UTC","25410883432","Bestellung","302-5905292-5405944","CAR20062563","Carrera - 20062563 - Go I GT Super Challenge I Detailgetreue Audi R8 LMS GT3 evo II und Lamborghini Huracán GT3 im Maßstab 1:43 I Actiongeladener Re","1","amazon.de","Verkäufer","Mechterstädt","Thüringen","99880","","57,88","0","9,00","0","0","0","0","0","0","-12,14","0","0","0","54,74"
"04.09.2025 21:00:04 UTC","25410883432","Bestellung","028-8816582-4778726","JC84491","Jaegerndorfer jaegerndorferjc84491 Elektrische Materialseilbahn Spielzeug Fahrzeug","1","amazon.de","Verkäufer","Siegen","","57080","","339,95","0","9,00","0","0","0","0","0","0","-63,34","0","0","0","285,61"
"04.09.2025 21:17:35 UTC","25410883432","Bestellung","303-7867775-8244302","TMT09814","Trumpeter 9814 - Vitrine 325 x 165 x 125 mm","1","amazon.de","Verkäufer","Nordhorn","","48531","","19,00","0","9,00","0","0","0","0","0","0","-5,08","0","0","0","22,92"
