"Einschließlich Transaktionen zu Amazon Marketplace, Versand durch Amazon und Amazon Webstore"
"Alle Beträge in Euro sofern nicht anders gekennzeichnet"
"Definitionen:"
"Eingezogene Umsatzsteuer: Einschließlich von Käufern eingezogene Umsatzsteuer für Produktverkäufe, Versand und Geschenkverpackung."
"Verkaufsgebühren: Beinhaltet variable Abschlussgebühren und Werbekostenerstattungen."
"Andere Transaktionsgebühren: Einschließlich Ausgleichsbuchungen für Versand und Versandgebühren."
"Andere: Enthält Beträge zu Transaktionen, die nicht auf eine Bestellung bezogen sind. Weitere Details finden Sie zu jeder Bestellung in den Spalten ""Typ"" und ""Beschreibung""."
"Datum/Uhrzeit","Abrechnungsnummer","Typ","Bestellnummer","SKU","Beschreibung","Menge","Marketplace","Versand","Ort der Bestellung","Bundesland","Postleitzahl","Steuererhebungsmodell","Umsätze","Produktumsatzsteuer","Gutschrift für Versandkosten","Steuer auf Versandgutschrift","Gutschrift für Geschenkverpackung","Steuer auf Geschenkverpackungsgutschriften","Rabatte aus Werbeaktionen","Steuer auf Aktionsrabatte","Einbehaltene Steuer auf Marketplace","Verkaufsgebühren","Gebühren zu Versand durch Amazon","Andere Transaktionsgebühren","Andere","Gesamt"
"03.09.2025 21:14:55 UTC","25403501822","Bestellung","305-3022001-3859533","BLCST02028BK","Be Living Delight Schmorpfanne mit Deckel - Ø 28 cm, Sauté Pan, Hoher Rand, Non Stick Keramik, Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Verkäufer","Mainz","","55129","","25,17","4,78","0","0","0","0","0","0","0","-5,43","0","0","0","24,52"
"03.09.2025 21:16:47 UTC","25403501822","Bestellung","305-1588904-5586704","BLCST02028BK","Be Living Delight Schmorpfanne mit Deckel - Ø 28 cm, Sauté Pan, Hoher Rand, Non Stick Keramik, Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Verkäufer","Willmenrod","","56459","","25,17","4,78","0","0","0","0","0","0","0","-5,43","0","0","0","24,52"
"03.09.2025 22:03:31 UTC","25403501822","Bestellung","303-7361213-3689159","BLCST02028BK","Be Living Delight Schmorpfanne mit Deckel - Ø 28 cm, Sauté Pan, Hoher Rand, Non Stick Keramik, Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Verkäufer","Bad Soden Am Taunus","","65812","","25,17","4,78","0","0","0","0","0","0","0","-5,44","0","0","0","24,51"
"03.09.2025 22:08:01 UTC","25403501822","Bestellung","303-2844178-2365123","WCCC0009028MBB","Westinghouse Kochtopf 28cm mit Glasdeckel, 3-lagige Marmor-Antihaftbeschichtung, aus geschmiedetem Aluminium, Induktionsgeeignet, Griff mit Silikonbes","1","amazon.de","Verkäufer","Wirges","","56422","","56,26","10,69","0","0","0","0","0","0","0","-12,15","0","0","0","54,80"
"03.09.2025 22:08:01 UTC","25403501822","Bestellung","303-2844178-2365123","WCCC0009024MBB","Westinghouse Kochtopf 24cm mit Glasdeckel, 3-lagige Marmor-Antihaftbeschichtung, aus geschmiedetem Aluminium, Induktionsgeeignet, Griff mit Silikonbes","1","amazon.de","Verkäufer","Wirges","","56422","","44,50","8,45","0","0","0","0","0","0","0","-9,61","0","0","0","43,34"
"03.09.2025 23:22:28 UTC","25403501822","Bestellung","028-6895730-4512313","BLCSET2002BK","Be Living Delight Pfannenset 3-teilig, Bratpfanne 20/24/28 cm, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Verkäufer","Berlin","","10245","","41,97","7,98","0","0","0","0","0","0","0","-9,06","0","0","0","40,89"
"03.09.2025 23:35:38 UTC","25403501822","Bestellung","028-8350771-5104367","BLCST02028BK","Be Living Delight Schmorpfanne mit Deckel - Ø 28 cm, Sauté Pan, Hoher Rand, Non Stick Keramik, Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Verkäufer","sehnde","Niedersachensen","31319","","25,17","4,78","0","0","0","0","0","0","0","-5,43","0","0","0","24,52"
"03.09.2025 23:48:24 UTC","25403501822","Bestellung","028-5807503-7565962","WCCC0095L32BK","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Amazon","Thalwil","Zurich Switzerland","88","MarketplaceFacilitator","62,14","5,03","6,47","0,52","0","0","-6,47","-0,52","-5,03","-13,42","-4,99","0","0","43,73"
"03.09.2025 23:58:23 UTC","25403501822","Bestellung","028-0117923-8157977","WKBE221PK","Westinghouse Retro Standmixer, 1.5 Liter Glasbehälter, 3 Geschwindigkeiten, Pulsfunktion, 6 flügliges Spezialmesser, Edelstahl, Rutschfeste Füße,","1","amazon.de","Verkäufer","Berlin","","10317","","78,11","14,84","0","0","0","0","0","0","0","-16,86","0","0","0","76,09"
"04.09.2025 00:09:42 UTC","25403501822","Bestellung","305-9502382-1271560","BLCCC01028WH","Be Living Essential Kochtopf mit Deckel - Ø 28 cm, Geeignet für alle Herdarten, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Weiß","1","amazon.de","Amazon","Hainburg a.d. Donau","","2410","","40,29","8,06","0","0","0","0","0","0","0","-8,70","-5,98","0","0","33,67"
"04.09.2025 00:18:05 UTC","25403501822","Bestellung","305-1629400-8362723","WCCC0095L32SG","Westinghouse PERFORMANCE SERIES Schmorpfanne mit Deckel, Große Bratpfanne 32 cm für Induktion & alle Herdarten, Beschichtete Pfanne mit Griff, Hoher","1","amazon.de","Verkäufer","Perleberg","BRANDENBURG","19348","","60,46","11,49","0","0","0","0","0","0","0","-13,05","0","0","0","58,90"
"04.09.2025 01:07:29 UTC","25403501822","Bestellung","305-4715303-3841966","BLCCC01024BK","Be Living Essential Kochtopf mit Deckel Ø 24 cm mit Deckel, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa, Schwarz","1","amazon.de","Amazon","Buckow (märkische Schweiz)","","15377","","33,57","6,38","0","0","0","0","0","0","0","-7,24","-5,76","0","0","26,95"
"04.09.2025 11:27:17 UTC","25403501822","Bestellung","302-8913649-9871545","BLCSET2003BK","Be Living Delight Pfannenset 4-teilig, Bratpfanne 20/24/28 cm + Wokpfanne 28 cm mit Deckel, Non Stick Keramik Antihaft, Induktion, Ohne ptfe und pfoa,","1","amazon.de","Amazon","Naumburg (saale)","","06618","","62,98","11,97","0","0","0","0","0","0","0","-13,60","-7,73","0","0","53,62"
